0,0.6
1,0
2,0.8000001
3,0
4,0.1
5,0.2
6,0.1
7,0
8,0
9,5.499997
10,0
11,2.899999
12,0
13,0
14,2.899999
15,0.2
16,5.599997
17,4.499998
18,0
19,1.2
20,0.8000001
21,0
22,0
23,0.8000001
24,0.2
25,0
26,2.2
27,1
28,3.499999
29,0
30,1.4
31,0
32,0
33,0
34,1.4
35,0
36,4.599998
37,0.6
38,3.499999
39,0.4
40,2.7
41,0.2
42,0
43,0.1
44,0.1
45,0
46,0.1
47,0
48,0
49,0.4
50,0
51,0
52,0
53,0
54,2.899999
55,0.1
56,0.1
57,0
58,0.2
59,6.999996
60,0
61,1.6
62,0.4
63,0
64,0.1
65,2.899999
66,0.1
67,2.7
68,1.9
69,1.4
70,4.999998
71,0
72,1.2
73,1.6
74,4.999998
75,2.6
76,0.5
77,0.1
78,0.4
79,1.5
80,1.2
81,0.4
82,0.8000001
83,1
84,0.1
85,0.4
86,1
87,0.3
88,0.1
89,2.6
90,0.7
91,0
92,0.2
93,0
94,0
95,0.6
96,1.5
97,0.2
98,0.3
99,1.4
100,0
101,0.5
102,0.8000001
103,1.7
104,0.2
105,0
106,5.799997
107,0.2
108,0
109,0
110,6.399996
111,3.799999
112,4.999998
113,0.9000001
114,1.2
115,0.1
116,0
117,0.3
118,0
119,0.1
120,3.799999
121,0.3
122,0.2
123,1.3
124,3.399999
125,4.399998
126,0.1
127,1.5
128,0.1
129,0.4
130,0.1
131,0.2
132,0.5
133,0.1
134,2.2
135,0.2
136,0.4
137,0
138,0.4
139,1.9
140,0
141,0
142,0
143,2.4
144,1.6
145,1.2
146,2.2
147,0
148,0
149,0.2
150,0
151,0.3
152,0.1
153,1.1
154,0.2
155,1
156,2.999999
157,0
158,0
159,0
160,0.6
161,1.4
162,0.1
163,1.7
164,2
165,0
166,1.5
167,0
168,4.499998
169,0.3
170,0
171,0.9000001
172,0
173,0.1
174,0
175,0
176,0.6
177,0
178,1.2
179,0.2
180,0.9000001
181,0
182,0
183,0.1
184,0
185,0.9000001
186,0
187,0.1
188,2.1
189,0.3
190,7.999995
191,1.2
192,0.9000001
193,0
194,0
195,0.5
196,0.9000001
197,0
198,0
199,0
200,0.3
201,0.1
202,3.499999
203,0.1
204,0
205,0.4
206,0.5
207,3.199999
208,1.3
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,1.5
217,2.1
218,0
219,3.899998
220,0
221,0.2
222,0.2
223,0
224,0
225,2.2
226,1.3
227,0
228,0
229,8.199995
230,0.3
231,0
232,2.2
233,0.5
234,1.8
235,0
236,0
237,3.299999
238,2.999999
239,1.4
240,0.8000001
241,0
242,1
243,3.499999
244,5.699997
245,0
246,0
247,0
248,0.5
249,0
250,3.799999
251,2.2
252,0
253,0
254,0
255,1.5
256,0
257,0.3
258,2.799999
259,3.799999
260,0.2
261,1.6
262,0.6
263,2.4
264,0.8000001
265,0
266,0
267,0.2
268,2.2
269,2.4
270,0.7
271,1.6
272,2.899999
273,0.1
274,0
275,0.3
276,3.299999
277,0
278,1.7
279,2
280,0
281,3.299999
282,0
283,1.9
284,5.099998
285,1.5
286,0
287,4.799998
288,0
289,0.6
290,1.6
291,0.4
292,0.1
293,4.999998
294,0.5
295,0
296,0.6
297,0
298,0.5
299,0
300,0.2
301,3.499999
302,1.7
303,4.899998
304,0.4
305,0
306,0
307,0
308,3.199999
309,0
310,3.299999
311,0.8000001
312,0
313,1.5
314,3.299999
315,0.6
316,1.1
317,0
318,0.7
319,2.5
320,0
321,0.7
322,0
323,2
324,0
325,0.1
326,0
327,0
328,0.5
329,0.5
330,0
331,0
332,1.6
333,0.7
334,8.299995
335,0
336,0
337,0
338,0
339,0.2
340,1.1
341,0
342,5.699997
343,1.1
344,0.2
345,0
346,0
347,0.2
348,0.1
349,0
350,0.1
351,0.8000001
352,0.1
353,2
354,0
355,0.6
356,0
357,0
358,0
359,2.7
360,0
361,0
362,0
363,0.7
364,0
365,1.2
366,1.2
367,1.1
368,3.299999
369,1.3
370,2
371,2.3
372,1.9
373,1.4
374,0
375,0
376,2.1
377,1.5
378,1.3
379,0
380,0
381,3.499999
382,12.90001
383,0
384,0
385,0.8000001
386,0.9000001
387,1.2
388,227.0047
389,0
390,1.9
391,5.799997
392,2.799999
393,12.10001
394,1.2
395,1.8
396,0
397,14.70002
398,7.799995
399,1
400,1.4
401,1
402,0.9000001
403,4.599998
404,2.6
405,2
406,3.999998
407,1.5
408,1.2
409,2
410,5.299997
411,1.4
412,0
413,8.299995
414,5.399997
415,15.60002
416,0.7
417,1.9
418,3.599999
419,9.099998
420,1.5
421,0
422,3.799999
423,2.2
424,8.999998
425,1
426,0
427,0.1
428,0
429,0
430,2
431,0.1
432,0
433,0
434,1.4
435,0
436,0.9000001
437,0.4
438,0.1
439,0
440,0
441,0.1
442,0
443,0
444,0
445,0
446,0.4
447,2.2
448,0.1
449,0.1
450,2.6
451,0
452,0.8000001
453,0
454,1.6
455,2
456,0.4
457,0
458,0.1
459,5.199997
460,0
461,0.4
462,0.6
463,1.2
464,0
465,1
466,0
467,1.8
468,2
469,0.2
470,0.7
471,0.5
472,0.8000001
